UG_COD,UG_COD_DESC,UF,REGIAO,FONTE_REGIONALIZACAO
200072,200072 - PROCURADORIA REG.DO TRABALHO 11A. REGIAO- AM,AM,Norte,LLM
200075,200075 - PROCURADORIA DA REPUBLICA - PA,PA,Norte,LLM
200076,200076 - PROCURADORIA REG.DO TRABALHO 8A. REGIAO- PA,PA,Norte,LLM
200078,200078 - PROCURADORIA DA REPUBLICA - MA,MA,Norte,LLM
200080,200080 - PROCURADORIA DA REPUBLICA - PI,PI,Nordeste,LLM
200082,200082 - PROCURADORIA DA REPUBLICA - CE,CE,Nordeste,LLM
200083,200083 - PROCURADORIA REG.DO TRABALHO 7A. REGIAO- CE,CE,Nordeste,LLM
200085,200085 - PROCURADORIA DA REPUBLICA - RN,RN,Nordeste,LLM
200087,200087 - PROCURADORIA DA REPUBLICA - PB,PB,Nordeste,LLM
200089,200089 - PROCURADORIA REG.DO TRABALHO 13A. REGIAO- PB,PB,Nordeste,LLM
200090,200090 - PROCURADORIA DA REPUBLICA - PE,PE,Nordeste,LLM
200091,200091 - PROCURADORIA REG.DO TRABALHO 6A. REGIAO- PE,PE,Nordeste,LLM
200093,200093 - PROCURADORIA DA REPUBLICA - AL,AL,Nordeste,LLM
200094,200094 - COORDENACAO-GERAL DE ORCAMENTO E FINANCAS,DF,Centro-Oeste,LLM
200095,200095 - PROCURADORIA REG.DO TRABALHO - 14 REGIAO- RO,RO,Norte,LLM
200096,200096 - PROCURADORIA REG.TRAB.-15.REGIAO-CAMPINAS/SP,SP,Sudeste,LLM
200097,200097 - SECRETARIA GERAL-MINISTERIO PUBLICO FEDERAL,DF,Centro-Oeste,LLM
200098,200098 - PROCURADORIA REG. DO TRABALHO 22A.REGIAO/PI,PI,Nordeste,LLM
200099,200099 - PROCURADORIA REG. DO TRABALHO 21A.REGIAO/RN,RN,Nordeste,LLM
200100,200100 - SECRETARIA DE ADMINISTRACAO MIN. PUBLICO FED.,DF,Centro-Oeste,LLM
200102,200102 - PROCURADORIA REGIONAL DA REPUBLICA-4A.REG./RS,RS,Sul,LLM
200106,200106 - PROCURADORIA REG.DO TRABALHO 16A.REGIAO - MA,MA,Norte,LLM
200108,200108 - PROCURADORIA REGIONAL DO TRABALHO-18A.REGIAO,GO,Centro-Oeste,LLM
200109,200109 - DEPTO.DE POLICIA RODOVIARIA FEDERAL,DF,Centro-Oeste,LLM
200110,200110 - 3. DISTRITO DE POLICIA RODOVIARIA FEDERAL/AM,AM,Norte,LLM
200111,200111 - 19A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,Centro-Oeste,LLM
200112,200112 - 16A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,Centro-Oeste,LLM
200113,200113 - 11A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,Centro-Oeste,LLM
200114,200114 - 10A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,Centro-Oeste,LLM
200115,200115 -  4A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,Centro-Oeste,LLM
200116,200116 -  5A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,Centro-Oeste,LLM
200117,200117 -  6A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,Centro-Oeste,LLM
200118,200118 -  7A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,Centro-Oeste,LLM
200119,200119 -  9A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,Centro-Oeste,LLM
200120,200120 -  2A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,Centro-Oeste,LLM
200121,200121 -  1A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,Centro-Oeste,LLM
200122,200122 - 14A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,Centro-Oeste,LLM
200123,200123 - 15A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,Centro-Oeste,LLM
200124,200124 - 18A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,Centro-Oeste,LLM
200125,200125 -  8A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,Centro-Oeste,LLM
200126,200126 - 12A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,Centro-Oeste,LLM
200127,200127 - 17A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,Centro-Oeste,LLM
200128,200128 -  3A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,Centro-Oeste,LLM
200129,200129 - 13A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,Centro-Oeste,LLM
200130,200130 - 20A.SUPERINT.DE POLICIA RODOVIARIA FEDERAL/SE,SE,Nordeste,LLM
200131,200131 - 21A.SUPERINTEND.DE POLICIA RODOVIARIA FEDERAL,DF,Centro-Oeste,LLM
200139,200139 - 2º DISTRITO DE POLICIA RODOVIARIA FEDERAL/TO,TO,Norte,LLM
200140,200140 - DEFENSORIA PUBLICA DA UNIAO,DF,Centro-Oeste,LLM
200141,200141 - 1O DISTRITO REG.DE POLICIA RODOV.FEDERAL-DF,DF,Centro-Oeste,LLM
200200,200200 - DEPARTAMENTO DE ADM.DA PROC.GERAL DO TRABALHO,DF,Centro-Oeste,LLM
200201,200201 - PROCURADORIA DA REPUBLICA NO EST.DO TOCANTINS,TO,Norte,LLM
200202,200202 - PROCURADORIA REGIONAL DO TRABALHO-19A.REGIAO,SP,Sudeste,LLM
200203,200203 - PROCURADORIA REGIONAL DO TRABALHO 20A.REGIAO,SE,Nordeste,LLM
200204,200204 - PROCURADORIA REGIONAL DA REPUBLICA 3A.REGIAO,SP,Sudeste,LLM
200205,200205 - PROCURADORIA REGIONAL DO TRABALHO DA 23A.-MT,MT,Centro-Oeste,LLM
200206,200206 - PROCURADORIA REGIONAL DO TRABALHO DA 24A.-MS,MS,Centro-Oeste,LLM
200207,200207 - PROCURADORIA REGIONAL DA REPUBLICA-5A.REGIAO,BA,Nordeste,LLM
200208,200208 - PROCURADORIA REGIONAL DA REPUBLICA-1A. REGIAO,SP,Sudeste,LLM
200230,200230 - DEPTO. DE POLICIA RODOV. FEDERAL - DIR. GERAL,DF,Centro-Oeste,LLM
200232,200232 - 5. DISTRITO REGIONAL DO DPRF,SP,Sudeste,LLM
200233,200233 - 4.DISTRITO REGIONAL DO DPRF,SP,Sudeste,LLM
200234,200234 - ESCOLA SUPERIOR DO MINIST. PUBLICO DA UNIAO,DF,Centro-Oeste,LLM
200242,200242 - FORÇA NACIONAL DE SEGURANÇA PÚBLICA,DF,Centro-Oeste,LLM
200243,200243 - PROG.DE MODER.E GEST.DO PATR.IMOB. DA UNIAO,DF,Centro-Oeste,LLM
200244,200244 - CAIXA ECONOMICA FEDERAL - ANCINE,DF,Centro-Oeste,LLM
200246,200246 - FUNDO NACIONAL ANTIDROGAS,DF,Centro-Oeste,LLM
200247,200247 - ARQUIVO NACIONAL - RJ,RJ,Sudeste,LLM
200248,200248 - SECRETARIA EXTRAORD. DE SEG.P/GRANDES EVENTOS,DF,Centro-Oeste,LLM
200320,200320 - FUNDO NACIONAL E SEG.E EDUCACAO DE TRANSITO,DF,Centro-Oeste,LLM
200321,200321 - CEF - DEPARTAMENTO PENITENCIARIO NACIONAL-MJ,DF,Centro-Oeste,LLM
200323,200323 - DEPEN/DIRETORIA DO SISTEMA PENITENC. FEDERAL,DF,Centro-Oeste,LLM
200324,200324 - DEPEN/DIRETORIA DE POLITICAS PENITENCIARIAS,DF,Centro-Oeste,LLM
200325,200325 - COORDENACAO DE RECURSOS HUMANOS/DEPEN,DF,Centro-Oeste,LLM
200329,200329 - CEF - SENASP/MJ,DF,Centro-Oeste,LLM
200330,200330 - SECRETARIA NACIONAL DE SEG. PÚBLICA - SENASP,DF,Centro-Oeste,LLM
200331,200331 - SECRETARIA NACIONAL DE SEGURANCA PUBLICA,DF,Centro-Oeste,LLM
200332,200332 - DEPARTAMENTO PENITENCIÁRIO NACIONAL - DEPEN,DF,Centro-Oeste,LLM
200333,200333 - DEPARTAMENTO PENITENCIARIO NACIONAL,DF,Centro-Oeste,LLM
200334,200334 - COORDENACAO DE ADMINISTRACAO-COAD/DLOG/DPF,DF,Centro-Oeste,LLM
200336,200336 - COORDENACAO DE ORCAMENTO E FINANCAS - COF/DPF,DF,Centro-Oeste,LLM
200338,200338 - SUPERINTENDENCIA REGIONAL NO DISTRITO FEDERAL,DF,Centro-Oeste,LLM
200340,200340 - ACADEMIA NACIONAL DE POLICIA,RJ,Sudeste,LLM
200342,200342 - COORDENACAO DE TECNOLOGIA DA INFORMACAO,DF,Centro-Oeste,LLM
200344,200344 - SUPERINTENDENCIA REGIONAL NO ESTADO DE SE,SE,Nordeste,LLM
200346,200346 - SUPERINTENDENCIA REGIONAL NO ESTADO DA BA,BA,Nordeste,LLM
200350,200350 - SUPERINTENDENCIA REG DA POLICIA FEDERAL EM MG,MG,Sudeste,LLM
200352,200352 - SUPERINTENDENCIA REGIONAL NO ESTADO DO ES,ES,Sudeste,LLM
200354,200354 - SUPERINTENDENCIA REGIONAL NO ESTADO DO MS,MS,Centro-Oeste,LLM
200356,200356 - SUPERINTENDENCIA REGIONAL NO ESTADO DO RJ,RJ,Sudeste,LLM
200358,200358 - SUPERINTENDENCIA REGIONAL NO ESTADO DE AL,AL,Nordeste,LLM
200360,200360 - SUPERINTENDENCIA REGIONAL NO ESTADO DE SP,SP,Sudeste,LLM
200362,200362 - DELEGACIA DE POLICIA FEDERAL EM SANTOS,SP,Sudeste,LLM
200364,200364 - SUPERINTENDENCIA REGIONAL NO ESTADO DO PR,PR,Sul,LLM
200366,200366 - DELEGACIA DE POLICIA FEDERAL EM FOZ DO IGUAÇU,PR,SUL,LLM
200368,200368 - DELEGACIA DE POLICIA FEDERAL EM LONDRINA,PR,Sul,LLM
200370,200370 - SUPERINTENDENCIA REGIONAL NO ESTADO DE SC,SC,Sul,LLM
200372,200372 - SUPERINTENDENCIA REGIONAL NO ESTADO DO RS,RS,Sul,LLM
200374,200374 - SUPERINTENDÊNCIA REGIONAL NO ESTADO DO MT,MT,Centro-Oeste,LLM
200376,200376 - SUPERINTENDÊNCIA REGIONAL NO ESTADO DO GO,GO,Centro-Oeste,LLM
200378,200378 - SUPERINTENDENCIA REGIONAL NO ESTADO DE RO,RO,Norte,LLM
200380,200380 - SUPERINTENDÊNCIA REGIONAL NO ESTADO DO AC,AC,Norte,LLM
200382,200382 - SUPERINTENDENCIA REGIONAL NO ESTADO DO AM,AM,Norte,LLM
200384,200384 - SUPERINTENDENCIA REGIONAL NO ESTADO DE RR,RR,Norte,LLM
200386,200386 - SUPERINTENDENCIA REGIONAL NO ESTADO DO PA,PA,Norte,LLM
200388,200388 - SUPERINTENDENCIA REGIONAL NO ESTADO DO MA,MA,Norte,LLM
200390,200390 - SUPERINTENDENCIA REGIONAL NO ESTADO DO PI,PI,Nordeste,LLM
200392,200392 - SUPERINTENDENCIA REGIONAL NO ESTADO DO CE,CE,Nordeste,LLM
200394,200394 - SUPERINTENDENCIA REGIONAL NO ESTADO DO RN,RN,Nordeste,LLM
200396,200396 - SUPERINTENDÊNCIA REGIONAL NO ESTADO DA PB,PB,Nordeste,LLM
200398,200398 - SUPERINTENDÊNCIA REGIONAL NO ESTADO DE PE,PE,Nordeste,LLM
200400,200400 - SECRETARIA NACIONAL DO CONSUMIDOR - SENACON,DF,Centro-Oeste,LLM
200401,200401 - SECRETARIA NACIONAL DO CONSUMIDOR - SENACON,DF,Centro-Oeste,LLM
200402,200402 - SUPERINTENDENCIA REGIONAL NO ESTADO DO AP,AP,Norte,LLM
200404,200404 - SUPERINTENDENCIA REGIONAL NO ESTADO DE TO,TO,Norte,LLM
200406,200406 - DIRETORIA TECNICO-CIENTIFICA-DITEC/DPF,DF,Centro-Oeste,LLM
200416,200416 - DELEGACIA DE POLICIA FEDERAL EM CAMPINAS,SP,Sudeste,LLM
200600,200600 - PENITENCIARIA FEDERAL DE CAMPO GRANDE - MS,MS,Centro-Oeste,LLM
200601,200601 - PENITENCIARIA FEDERAL EM CATANDUVAS - PR,PR,Sul,LLM
200602,200602 - PENITENCIARIA FEDERAL EM MOSSORO - RN,RN,Nordeste,LLM
200603,200603 - PENITENCIARIA FEDERAL EM PORTO VELHO - RO,RO,Norte,LLM
201002,"201002 - COORD GERAL DE PLANEJ, ORCAMENTO E FINANCAS",DF,Centro-Oeste,LLM
201005,201005 - COORDENACAO-GERAL DE GESTAO DE PESSOAS,DF,Centro-Oeste,LLM
201009,201009 - SECRETARIA DE ORCAMENTO FEDERAL,DF,Centro-Oeste,LLM
201013,201013 - COORDENACAO DE EXECUCAO ORC. E FINANCEIRA,DF,Centro-Oeste,LLM
201029,201029 - PROMOEX-MODERNIZAÇAO CONTROLE EXTERNO UF/MC,DF,Centro-Oeste,LLM
201030,201030 - PNAGE-MODERNIZAÇAO GESTAO E PLANEJAMENTO UF,DF,Centro-Oeste,LLM
201044,201044 - COORD.DE PROD.DA FOPAG DE BENEF.INDENIZATORIO,DF,Centro-Oeste,LLM
201045,201045 - DEPARTAMENTO DE ÓRGÃOS EXTINTOS,DF,Centro-Oeste,LLM
201046,201046 - PROG.DE MODER.DE INSTR. SIST.DE GESTAO DA APF,DF,Centro-Oeste,LLM
201047,201047 - CAIXA ECONÔMICA FEDERAL/PNAGE,DF,Centro-Oeste,LLM
203001,203001 - AGENCIA ESPACIAL BRASILEIRA/AEB,DF,Centro-Oeste,LLM
203003,203003 - AGENCIA NACIONAL DO CINEMA,DF,Centro-Oeste,LLM
207001,207001 - FUNDO NACIONAL DO IDOSO,DF,Centro-Oeste,LLM
211999,211999 - MARINHA - DIFERENCA CAMBIAL,DF,Centro-Oeste,LLM
238012,238012 - SECRETARIA DE POLIT. DE PROM.DA IGUALD.RACIAL,SP,Sudeste,LLM
240001,240001 - 1A.COMISSAO BRASILEIRA DEMARCADORA DE LIMITES,DF,Centro-Oeste,LLM
240002,240002 - 2A.COMISSAO BRASILEIRA DEMARCADORA DE LIMITES,DF,Centro-Oeste,LLM
240003,240003 - MRE - ESCRITORIO DE RPRES.NO RIO DE JANEIRO,RJ,Sudeste,LLM
240005,240005 - COORDENACAO-GERAL DE ORCAMENTO E FINANCAS,DF,Centro-Oeste,LLM
240007,240007 - DEPARTAMENTO DE PROMOCAO COMERCIAL/MRE,DF,Centro-Oeste,LLM
240009,240009 - DEPARTAMENTO DO SERVICO EXTERIOR - MRE,DF,Centro-Oeste,LLM
240010,240010 - DEPARTAMENTO DE COMUNICACAO E DOCUMENTACAO,PB,Nordeste,LLM
240011,240011 - DEPARTAMENTO CULTURAL,PB,Nordeste,LLM
240012,240012 - CERIMONIAL,PB,Nordeste,LLM
240013,240013 - DIVISAO DE SERVICOS GERAIS - MRE,DF,Centro-Oeste,LLM
240016,240016 - INSTITUTO RIO-BRANCO,RJ,Sudeste,LLM
240017,240017 - ESCRITORIO FINANCEIRO EM NOVA IORQUE,DF,Centro-Oeste,LLM
240019,240019 - DEPTO.COOPER.CIENTIFICA TECNICA E TECNOLOGICA,PB,Nordeste,LLM
240025,240025 - AGENCIA BRASILEIRA DE COOPERACAO - ABC,DF,Centro-Oeste,LLM
240027,240027 - ESCRITORIO DE REPRES. NA REG.NORDESTE-ERENE,BA,Nordeste,LLM
240031,240031 - ESCRIT.DE REP.DO MINIST.RELAC.EXTERIORES/SP,SP,Sudeste,LLM
240033,240033 - COORDENACAO-GERAL PLANEJ. E INTEG.CONSULAR,DF,Centro-Oeste,LLM
240034,240034 - EMBAIXADA DO BRASIL EM TOQUIO,DF,Centro-Oeste,LLM
240035,240035 - EMBAIXADA DO BRASIL EM LONDRES,DF,Centro-Oeste,LLM
240036,240036 - EMBAIXADA DO BRASIL EM PRETORIA,DF,Centro-Oeste,LLM
240037,240037 - EMBAIXADA DO BRASIL BUENOS AIRES,DF,Centro-Oeste,LLM
240038,240038 - CONSULADO GERAL EM NOVA IORQUE,EX,Exterior,LLM
240041,240041 - ESCRITORIO DE REPRESENTACAO EM SANTA CATARINA,SC,Sul,LLM
240043,240043 - CONSULADO-GERAL EM BUENOS AIRES,DF,Centro-Oeste,LLM
240044,240044 - CONSULADO-GERAL DO BRASIL EM MIAMI,EX,Exterior,LLM
240045,240045 - CONSULADO-GERAL DO BRASIL EM TÓQUIO,DF,Centro-Oeste,LLM
240046,240046 - EMBAIXADA DO BRASIL EM SANTIAGO,DF,Centro-Oeste,LLM
240047,240047 - CONSULADO-GERAL EM LONDRES,DF,Centro-Oeste,LLM
240049,240049 - ESCRITORIO DE REPRESENTACAO NO PARANA,PR,Sul,LLM
240050,240050 - CONSULADO DO BRASIL EM HOUSTON,EX,Exterior,LLM
240052,240052 - CONSULADO-GERAL EM CHICAGO,EX,Exterior,LLM
240053,240053 - CONSULADO-GERAL DO BRASIL EM BOSTON,MA,Norte/Nordeste,LLM
240054,240054 - CONSULADO-GERAL DO BRASIL EM SAO FRANCISCO,EX,Exterior,LLM
240055,240055 - ESCRITORIO FINANCEIRO EM NEW YORK,EX,Exterior,LLM
240056,240056 - EMBAIXADA DO BRASIL EM MADRI,DF,Centro-Oeste,LLM
240057,240057 - CONSULADO GERAL DO BRASIL EM MADRI,EX,Exterior,LLM
240060,240060 - EMBAIXADA DO BRASIL NA HAIA,EX,Exterior,LLM
240061,240061 - EMBAIXADA DO BRASIL EM BRUXELAS,EX,Exterior,LLM
240062,240062 - CONSULADO-GERAL DO BRASIL EM BARCELONA,ES,Sudeste,LLM
240063,240063 - DELEGAÇÃO - BRASIL JUNTO A UNIÃO EUROPEIA-MRE,DF,Centro-Oeste,LLM
240064,240064 - EMBAIXADA DO BRASIL EM OTTAWA,DF,Centro-Oeste,LLM
240065,240065 - MISSÃO DO BRASIL JUNTO A OEA - WASHINGTON-MRE,EX,Exterior,LLM
240066,240066 - CONSULADO-GERAL DO BRASIL EM ATLANTA,EX,Exterior,LLM
240067,240067 - CONSULADO-GERAL DO BRASIL EM LOS ANGELES,EX,Exterior,LLM
240068,240068 - CONSULADO-GERAL DO BRASIL EM ROTERDÃ,EX,Exterior,LLM
240069,240069 - DIVISAO ACOMP C.ADMIN POSTOS NO EXTERIOR-DAEX,DF,Centro-Oeste,LLM
240070,240070 - CONSULADO-GERAL DO BRASIL EM BRUXELAS,EX,Exterior,LLM
240071,240071 - ESCRITORIO DE REPRESENTACAO EM MINAS GERAIS,MG,Sudeste,LLM
240072,240072 - COMITÊ NACIONAL DE ORGANIZAÇÃO DA RIO+20,DF,Centro-Oeste,LLM
240073,240073 - CONSULADO-GERAL EM NAGOIA,SP,Sudeste,LLM
240074,240074 - CONSULADO-GERAL DO BRASIL EM HAMAMATSU,SP,Sudeste,LLM
240075,240075 - EMBAIXADA DO BRASIL EM PARIS,DF,Centro-Oeste,LLM
240076,240076 - CONSULADO-GERAL DO BRASIL EM LISBOA,EX,Exterior,LLM
240077,240077 - CONSULADO-GERAL DO BRASIL EM ROMA,DF,Centro-Oeste,LLM
240078,240078 - CONSULADO-GERAL DO BRASIL EM WASHINGTON,EX,Exterior,LLM
240079,240079 - REPRESENTACAO DO BRASIL/MRE JUNTO À FAO,DF,Centro-Oeste,LLM
240080,240080 - EMBAIXADA DO BRASIL EM ASSUNCAO,EX,Exterior,LLM
240081,240081 - DELEGACAO DO BRASIL/MRE JUNTO A UNESCO,DF,Centro-Oeste,LLM
240082,240082 - EMBAIXADA DO BRASIL NO VATICANO,DF,Centro-Oeste,LLM
240083,240083 - CONSULADO-GERAL DO BRASIL EM ASSUNCAO,EX,Exterior,LLM
240084,240084 - ESCRITORIO DE REPRESENTACAO NO RIO G. DO SUL,RS,Sul,LLM
240085,240085 - EMBAIXADA DO BRASIL EM ROMA,DF,Centro-Oeste,LLM
240086,240086 - CONSULADO-GERAL EM PARIS,DF,Centro-Oeste,LLM
240087,240087 - EMBAIXADA DO BRASIL EM WASHINGTON,EX,Exterior,LLM
240088,240088 - DELEGACAO DO BRASIL/MRE JUNTO À CPLP,DF,Centro-Oeste,LLM
240089,240089 - EMBAIXADA DO BRASIL EM LISBOA,EX,Exterior,LLM
240090,240090 - DELEGACAO DO BRASIL/MRE JUNTO À ONU,DF,Centro-Oeste,LLM
240091,240091 - EMBAIXADA DO BRASIL EM BERLIM,DF,Centro-Oeste,LLM
240092,240092 - EMBAIXADA DO BRASIL EM PRAGA,DF,Centro-Oeste,LLM
240093,240093 - EMBAIXADA DO BRASIL EM VARSÓVIA,DF,Centro-Oeste,LLM
240094,240094 - CONSULADO-GERAL DO BRASIL EM PORTO,RS,Sul,LLM
240095,240095 - CONSULADO-GERAL DO BRASIL EM MUNIQUE,EX,Exterior,LLM
240096,240096 - CONSULADO-GERAL DO BRASIL EM MONTEVIDÉU,RS,Sul,LLM
240097,240097 - CONSULADO-GERAL DO BRASIL EM FARO,EX,Exterior,LLM
240098,240098 - EMBAIXADA DO BRASIL EM MONTEVIDÉU,EX,Exterior,LLM
240099,240099 - DELEGAÇÃO DO BRASIL JUNTO À ALADI/ MERCOSUL,DF,Centro-Oeste,LLM
240100,240100 - REP.DO BRASIL JUNTO À DESARM EM GENEBRA,DF,Centro-Oeste,LLM
240101,240101 - COORDENACAO-GERAL DE RECURSOS LOGISTICOS,RJ,Sudeste,LLM
240102,240102 - COORDENACAO GERAL DE ORCAMENTO E FINANCAS-MCT,DF,Centro-Oeste,LLM
240104,240104 - INSTITUTO NACIONAL DE TECNOLOGIA - INT,RJ,Sudeste,LLM
240105,240105 - INSTIT.NACIONAL DE PESQUISA DA AMAZONIA - MCT,AM,Norte,LLM
240106,240106 - INSTIT.NAC.DE PESQ.ESPACIAIS-S.J.CAMPOS - MCT,SP,Sudeste,LLM
240107,240107 - INSTIT.NAC.DE PESQUISAS ESPACIAIS-NATAL - MCT,RN,Nordeste,LLM
240108,240108 - INSTIT.NAC.PESQUISAS ESPACIAIS-C.PAULISTA-MCT,SP,Sudeste,LLM
240113,240113 - SUBSECRET. DE COORD. DAS UNIDADES DE PESQUISA,PB,Nordeste,LLM
240114,240114 - INSTITUTO NACIONAL DO SEMIARIDO - INSA,PB,Nordeste,LLM
240115,240115 - SECRETARIA DE DESENVOLV. TECNOLOG. E INOVACAO,RN,Nordeste,LLM
240116,240116 - SECRETARIA DE POLITICA DE INFORMATICA,RJ,Sudeste,LLM
240118,240118 - SECRETARIA DE CIENCIA E TECNOL.P/ INCL.SOCIAL,RN,Nordeste,LLM
240119,240119 - SECRET.DE POLIT.E PROGR.DE PESQ.E DESENVOLVIM,RN,Nordeste,LLM
240120,240120 - CENTRO BRASILEIRO DE PESQUISAS FISICAS,RJ,Sudeste,LLM
240121,240121 - INST.BRAS.DE INFORM. EM CIENCIA E TECNOLOGIA,RJ,Sudeste,LLM
240123,240123 - LABORATORIO NACIONAL DE COMPUTACAO CIENTIFICA,RJ,Sudeste,LLM
240124,240124 - MUSEU DE ASTRONOMIA E CIENCIAS AFINS,RJ,Sudeste,LLM
240125,240125 - MUSEU PARAENSE EMILIO GOELDI,PA,Norte,LLM
240126,240126 - OBSERVATORIO NACIONAL,RJ,Sudeste,LLM
240127,240127 - CENTRO DE TECNOLOGIA MINERAL,RJ,Sudeste,LLM
240128,240128 - LABORATORIO NACIONAL DE ASTROFISICA,MG,Sudeste,LLM
240129,240129 - CENTRO DE TECN. DA INF. RENATO ARCHER - CTI,SP,Sudeste,LLM
240133,240133 - COORDENACAO-GERAL DE RECURSOS HUMANOS,PB,Nordeste,LLM
240137,240137 - CENTRO DE TECNOLOGIAS ESTRATEG. DO NORDESTE,PE,Nordeste,LLM
240138,240138 - SECRET. DE C & T P/ INCLUSAO SOCIAL/MCT - CEF,DF,Centro-Oeste,LLM
240139,240139 - ASSESSORIA DE COORDEN. DOS FUNDOS SETORIAIS,RJ,Sudeste,LLM
240140,240140 - REPRESENTACAO REGIONAL DO MCT NO NORDESTE,PE,Nordeste,LLM
240213,240213 - CONSULADO-GERAL DO BRASIL EM GENEBRA,DF,Centro-Oeste,LLM
240214,240214 - DEL.DO BRASIL JUNTO À ORG.MUNDIAL DO COMÉRCIO,DF,Centro-Oeste,LLM
240215,240215 - CONSULADO-GERAL DO BRASIL EM ZURIQUE,DF,Centro-Oeste,LLM
240216,240216 - EMBAIXADA DO BRASIL NO MÉXICO,DF,Centro-Oeste,LLM
240217,240217 - EMBAIXADA DO BRASIL EM BOGOTÁ,DF,Centro-Oeste,LLM
240218,240218 - EMBAIXADA DO BRASIL EM BERNA,DF,Centro-Oeste,LLM
240220,240220 - DELEGAÇÃO PERMANENTE EM GENEBRA,DF,Centro-Oeste,LLM
240221,240221 - EMBAIXADA DO BRASIL EM BUDAPESTE,EX,Exterior,LLM
240222,240222 - CONSULADO -GERAL DO BRASIL NO MÉXICO,DF,Centro-Oeste,LLM
240223,240223 - EMBAIXADA DO BRASIL EM VIENA,DF,Centro-Oeste,LLM
240224,240224 - CENTRO NAC.DE MONIT.E ALERT.DE DESASTRES NATU,RN,Nordeste,LLM
240226,240226 - ESCRITÓRIO DE REPRESENTAÇÃO NA BAHIA,BA,Nordeste,LLM
240901,240901 - FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO,RJ,Sudeste,LLM
240999,240999 - MRE - DIFERENCA CAMBIAL,DF,Centro-Oeste,LLM
243001,243001 - INSTITUTO NAC.DE TECNOLOGIA DA INFORMACAO ITI,DF,Centro-Oeste,LLM
244001,244001 - FUNDACAO ALEXANDRE DE GUSMAO,DF,Centro-Oeste,LLM
245209,245209 - CENTRO NAC DE TECN ELETRONICA AVANCADA S/A,PE,Nordeste,LLM
250001,250001 - GABINETE DO MINISTRO - MS,DF,Centro-Oeste,LLM
250005,250005 - DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG,PB,Nordeste,LLM
250006,250006 - COORDENACAO-GERAL DE GESTAO DE PESSOAS,PB,Nordeste,LLM
250007,"250007 - SECR. DE CIENCIA, TECNO. E INSUMOS ESTRATEGIC",PB,Nordeste,LLM
250009,250009 - SECRET. DE GESTAO ESTRATEGICA E PARTICIPATIVA,PB,Nordeste,LLM
250010,250010 - SECRETARIA DE ATENCAO A SAUDE,PB,Nordeste,LLM
250012,250012 - NUCLEO ESTADUAL DO MS/AC,AC,Norte,LLM
250013,250013 - NUCLEO ESTADUAL DO MS/AL,AL,Nordeste,LLM
250014,250014 - NUCLEO ESTADUAL DO MS/AP,MS,Centro-Oeste,LLM
250015,250015 - NUCLEO ESTADUAL DO MS/AM,AM,Norte,LLM
250016,250016 - NUCLEO ESTADUAL DO MS/BA,BA,Nordeste,LLM
250017,250017 - NUCLEO ESTADUAL DO MS/CE,CE,Nordeste,LLM
250019,250019 - NUCLEO ESTADUAL DO MS/ES,MS,Centro-Oeste,LLM
250021,250021 - NUCLEO ESTADUAL DO MS/GO,MS,Centro-Oeste,LLM
250022,250022 - NUCLEO ESTADUAL DO MS/MA,MA,Nordeste,LLM
250023,250023 - NUCLEO ESTADUAL DO MS/MT,MS,Centro-Oeste,LLM
250024,250024 - NUCLEO ESTADUAL DO MS/MS,MS,Centro-Oeste,LLM
250025,250025 - NUCLEO ESTADUAL DO MS/MG,MG,Sudeste,LLM
250026,250026 - NUCLEO ESTADUAL DO MS/PA,PA,Norte,LLM
250027,250027 - NUCLEO ESTADUAL DO MS/PB,PB,Nordeste,LLM
250028,250028 - NUCLEO ESTADUAL DO MS/PR,MS,Centro-Oeste,LLM
250029,250029 - NUCLEO ESTADUAL DO MS/PE,PE,Nordeste,LLM
250030,250030 - NUCLEO ESTADUAL DO MS/PI,PI,Nordeste,LLM
250031,250031 - NUCLEO ESTADUAL DO MS/RJ,RJ,Sudeste,LLM
