UG_COD,UG_DESC,UF,REGIÃO,REGIAO,FONTE_REGIONALIZACAO
303001,CONSELHO ADMINISTRATIVO DE DEFESA ECONOMICA,DF,,Centro-Oeste,LLM
320004,COORDENACAO GERAL DE RECURSOS LOGISTICOS-CGRL,DF,,Centro-Oeste,LLM
320013,SECRETARIA DE ENERGIA ELETRICA,DF,,Centro-Oeste,LLM
320060,PROJETO META/SECRETARIA EXECUTIVA,DF,,Centro-Oeste,LLM
323002,DEPARTAMENTO NAC. DE PRODUCAO MINERAL - SEDE,DF,,Centro-Oeste,LLM
323028,AGENCIA NACIONAL DE ENERGIA ELETRICA,DF,,Centro-Oeste,LLM
323030,AG. NAC.DO PETROLEO GAS NAT.E BIOCOM,RJ,,Sudeste,LLM
323031,ESCRITORIO CENTRAL DA ANP,DF,,Centro-Oeste,LLM
325001,EMPRESA DE PESQUISA ENERGETICA,DF,,Centro-Oeste,LLM
330005,COORD.GERAL DE LOGÍSTICA E SERV. GERAIS MPS,DF,,Centro-Oeste,LLM
330013,FUNDO NACIONAL DE ASSISTENCIA SOCIAL,DF,,Centro-Oeste,LLM
333005,COORDENAÇÃO GERAL DE PATRIMONIO E LOGISTICA,DF,,Centro-Oeste,LLM
340029,SEC. DA CIDADANIA E DA DIVERS. CULTURAL/FNC,DF,,Centro-Oeste,LLM
340033,SECRETARIA DO AUDIOVISUAL/FNC,DF,,Centro-Oeste,LLM
340034,SECRET. DE FOMENTO E INCENT. A CULTURA/FNC,DF,,Centro-Oeste,LLM
340042,DIRET.DE PROG.ESPEC.DE INFRAESTRUT.CULTURAL,DF,,Centro-Oeste,LLM
343026,IPHAN,DF,,Centro-Oeste,LLM
343027,MUSEU DE BIOLOGIA MELLO LEITAO,ES,,Sudeste,LLM
343030,CENTRO NACIONAL DE FOLCLORE E CULTURA POPULAR,DF,,Centro-Oeste,LLM
344001,FUNDACAO CASA DE RUI BARBOSA,RJ,,Sudeste,LLM
344002,FUNDACAO JOAQUIM NABUCO,PE,,Nordeste,LLM
344041,FCP-FUNDACAO CULTURAL PALMARES,PE,,Nordeste,LLM
344042,FUNDAÇÃO BIBLIOTECA NACIONAL,RJ,,Sudeste,LLM
364102,CONSELHO NAC DE DESENV CIENT E TECNOLOGICO,DF,,Centro-Oeste,LLM
366003,HOSPITAL NOSSA SENHORA DA CONCEICAO S/A,RS,,Sul,LLM
373032,PROJETO FUNDIARIO ALTAMIRA-ALTAMIRA/PA,PA,,Norte,LLM
373037,SUPERINTENDENCIA REGIONAL DE SANTAREM - SR-30,PA,,Norte,LLM
373041,PIC BARRA DO CORDA - MA,MA,,Norte,LLM
373042,PROJETO FUNDIARIO BACABAL,MA,,Norte,LLM
373046,SUPERINTEND.ESTADUAL DO R.G.NORTE-INCRA/SR-19,RN,,Nordeste,LLM
373050,SUPERINT.REGIONAL MEDIO SAO FRANCISCO-SR(29),BA,,Nordeste,LLM
373055,SUPERINTEND.ESTADUAL DE M.GERAIS-INCRA/SR-06,MG,,Sudeste,LLM
373057,SUPERINTEND.ESTADUAL DO E.SANTO-INCRA/SR-20,ES,,Sudeste,LLM
373058,SUPERINT.ESTADUAL DE M.G.DO SUL-INCRA/SR-16,MS,,Centro-Oeste,LLM
373062,SUPERINTEND.ESTADUAL DO R.JANEIRO-INCRA/SR-07,RJ,,Sudeste,LLM
373063,UNIDADE AVANCADA DE XINGU,PA,,Norte,LLM
373070,SUPERINT.ESTADUAL DE S.CATARINA-INCRA/SR-10,SC,,Sul,LLM
373072,SUPERINT.ESTADUAL DO R.G.DO SUL-INCRA/SR-11,RS,,Sul,LLM
373073,SUPERINTEND.ESTADUAL DE M.GROSSO-INCRA/SR-13,MT,,Centro-Oeste,LLM
373075,PROJETO FUNDIARIO VALE DO ARAGUAIA,MT,,Centro-Oeste,LLM
373083,DIV.EXECUTIVA DE FINANCAS-DAF.2 INCRA-SEDE/DF,DF,,Centro-Oeste,LLM
380001,SECRETARIA NACIONAL DE ECONOMIA SOLIDARIA,DF,,Centro-Oeste,LLM
380005,PROCURADORIA DA REPUBLICA/AP,AP,,Norte,LLM
380006,PROCURADORIA DA REPUBLICA/RR,RR,,Norte,LLM
380007,PROCURADORIA REGIONAL DO TRABALHO 17A REG./ES,ES,,Sudeste,LLM
380018,COORDENACAO-GERAL DE REC. LOGISTICOS-CGRL/MTE,DF,,Centro-Oeste,LLM
380030,SUPERINT REG DO TRAB E EMPREGO/AC,AC,,Norte,LLM
380031,SUPERINT REG DO TRAB E EMPREGO/AL,AL,,Nordeste,LLM
380033,SUPERINT REG DO TRAB E EMPREGO/BA,BA,,Nordeste,LLM
380036,SUPERINT REG DO TRAB E EMPREGO/ES,ES,,Sudeste,LLM
380038,SUPERINT REG DO TRAB E EMPREGO/MT,MT,,Centro-Oeste,LLM
380039,SUPERINT REG DO TRAB E EMPREGO/MA,MA,,Nordeste,LLM
380040,SUPERINT REG DO TRAB E EMPREGO/MS,MS,,Centro-Oeste,LLM
380041,SUPERINT REG DO TRAB E EMPREGO/MG,MG,,Sudeste,LLM
380042,SUPERINT REG DO TRAB E EMPREGO/PE,PE,,Nordeste,LLM
380045,SUPERINT REG DO TRAB E EMPREGO/PB,PB,,Nordeste,LLM
380047,SUPERINT REG DO TRAB E EMPREGO/RJ,RJ,,Sudeste,LLM
380048,SUPERINT REG DO TRAB E EMPREGO/RN,RN,,Nordeste,LLM
380050,SUPERINT REG DO TRAB E EMPREGO/RO,RO,,Norte,LLM
380052,SUPERINT REG DO TRAB E EMPREGO/SP,SP,,Sudeste,LLM
380053,SUPERINT REG DO TRAB E EMPREGO/SE,SE,,Nordeste,LLM
380056,SUPERINT REG DO TRAB E EMPREGO/AP,AP,,Norte,LLM
380057,SUPERINT REG DO TRAB E EMPREGO/RR,RR,,Norte,LLM
380908,SECRETARIA DE POLITICAS PUBLICAS DE EMPREGO,DF,,Centro-Oeste,LLM
380918,COORDENACAO-GERAL DE REC. LOGISTICOS-CGRL/MTE,DF,,Centro-Oeste,LLM
380930,SUPERINT REG DO TRAB E EMPREGO/AC,AC,,Norte,LLM
380931,SUPERINT REG DO TRAB E EMPREGO/AL,AL,,Nordeste,LLM
380932,SUPERINT REG DO TRAB E EMPREGO/AM,AM,,Norte,LLM
380933,SUPERINT REG DO TRAB E EMPREGO/BA,BA,,Nordeste,LLM
380934,SUPERINT REG DO TRAB E EMPREGO/CE,CE,,Nordeste,LLM
380935,SUPERINT REG DO TRAB E EMPREGO/DF,DF,,Centro-Oeste,LLM
380936,SUPERINT REG DO TRAB E EMPREGO/ES,ES,,Sudeste,LLM
380937,SUPERINT REG DO TRAB E EMPREGO/GO,GO,,Centro-Oeste,LLM
380938,SUPERINT REG DO TRAB E EMPREGO/MT,MT,,Centro-Oeste,LLM
380939,SUPERINT REG DO TRAB E EMPREGO/MA,MA,,Nordeste,LLM
380940,SUPERINT REG DO TRAB E EMPREGO/MS,MS,,Centro-Oeste,LLM
380941,SUPERINT REG DO TRAB E EMPREGO/MG,MG,,Sudeste,LLM
380942,SUPERINT REG DO TRAB E EMPREGO/PE,PE,,Nordeste,LLM
380944,SUPERINT REG DO TRAB E EMPREGO/PR,PR,,Sul,LLM
380945,SUPERINT REG DO TRAB E EMPREGO/PB,PB,,Nordeste,LLM
380947,SUPERINT REG DO TRAB E EMPREGO/RJ,RJ,,Sudeste,LLM
380949,SUPERINT REG DO TRAB E EMPREGO/RS,RS,,Sul,LLM
380950,SUPERINT REG DO TRAB E EMPREGO/RO,RO,,Norte,LLM
380951,SUPERINT REG DO TRAB E EMPREGO/SC,SC,,Sul,LLM
380952,SUPERINT REG DO TRAB E EMPREGO/SP,SP,,Sudeste,LLM
380953,SUPERINT REG DO TRAB E EMPREGO/SE,SE,,Nordeste,LLM
380957,SUPERINT REG DO TRAB E EMPREGO/RR,RR,,Norte,LLM
390004,COORDENACAO GERAL E RECURSOS LOGISTICOS,DF,,Centro-Oeste,LLM
390015,REDE FERROVIARIA FEDERAL S.A- INVENTARIANCA,DF,,Centro-Oeste,LLM
390022,DNIT-PREMEF-BIRD 7383,DF,,Centro-Oeste,LLM
393001,AGENCIA NACIONAL DE TRANSPORTES TERRESTRES,DF,,Centro-Oeste,LLM
393003,DEPART. NAC. DE INFRA-ESTRUTURA DE TRANSPORTE,DF,,Centro-Oeste,LLM
393009,SUPERINTEND. REG. NOS ESTADOS AM/RR - DNIT,AM/RR,,Norte,LLM
393010,SUPERINTENDENCIA REG. NO ESTADO MS - DNIT,MS,,Centro-Oeste,LLM
393011,SUPERINTEND.REG. NOS ESTADOS GO/DF - DNIT,GO,,Centro-Oeste,LLM
393012,SUPERINTENDENCIA REG. NO ESTADO RS - DNIT,RS,,Sul,LLM
393013,SUPERINTENDENCIA REG. NO ESTADO SC - DNIT,SC,,Sul,LLM
393014,SUPERINTEND. REG. NOS ESTADOS RO/AC - DNIT,RO,,Norte,LLM
393015,SUPERINTENDENCIA REG. NO ESTADO SE - DNIT,SE,,Nordeste,LLM
393016,SUPERINTEND. REG NOS ESTADOS PA/AP - DNIT,PA,,Norte,LLM
393017,SUPERINTENDENCIA REG. NO ESTADO PB - DNIT,PB,,Nordeste,LLM
393018,SUPERINTENDENCIA REG. NO ESTADO ES - DNIT,ES,,Sudeste,LLM
393019,SUPERINTENDENCIA REG. NO ESTADO RJ - DNIT,RJ,,Sudeste,LLM
393020,SUPERINTENDENCIA REG. NO ESTADO MT - DNIT,MT,,Centro-Oeste,LLM
393021,SUPERINTENDENCIA REG. NO ESTADO RN - DNIT,RN,,Nordeste,LLM
393022,SUPERINTENDENCIA REG. NO ESTADO PI - DNIT,PI,,Nordeste,LLM
393023,SUPERINTENDENCIA REG. NO ESTADO TO - DNIT,TO,,Norte,LLM
393024,SUPERINTENDENCIA REG. NO ESTADO CE - DNIT,CE,,Nordeste,LLM
393025,SUPERINTENDENCIA REG. NO ESTADO SP - DNIT,SP,,Sudeste,LLM
393026,SUPERINTENDENCIA REG. NO ESTADO AL - DNIT,AL,,Nordeste,LLM
393027,SUPERINTENDENCIA REG. NO ESTADO BA - DNIT,BA,,Nordeste,LLM
393028,SUPERINTENDENCIA REG. NO ESTADO PR - DNIT,PR,,Sul,LLM
393029,SUPERINTENDENCIA REG. NO ESTADO PE - DNIT,PE,,Nordeste,LLM
393030,SUPERINTENDENCIA REG. NO ESTADO MA - DNIT,MA,,Norte,LLM
393031,SUPERINTENDENCIA REG. NO ESTADO MG - DNIT,MG,,Sudeste,LLM
393090,UNIDADE REGIONAL DO CEARÁ - ANTT,CE,,Nordeste,LLM
393091,UNIDADE REGIONAL DO MARANHÃO - ANTT,MA,,Norte,LLM
395001,EMPRESA DE PLANEJAMENTO E LOGISTICA S.A - EPL,DF,,Centro-Oeste,LLM
403201,FUNDACAO NACIONAL DE ARTES,DF,,Centro-Oeste,LLM
410003,COORDENACAO GERAL DE RECURSOS LOGISTICOS,DF,,Centro-Oeste,LLM
410007,FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES,DF,,Centro-Oeste,LLM
410049,FUNTTEL/FINEP - AGENTE FINANCEIRO DO FUNTTEL,DF,,Centro-Oeste,LLM
413001,AGENCIA NACIONAL DE TELECOMUNICACOES-SEDE,DF,,Centro-Oeste,LLM
413002,AGENCIA NACIONAL DE TELECOMUNICACOES-SP,SP,,Sudeste,LLM
413003,AGENCIA NACIONAL DE TELECOMUNICACOES-RJ,RJ,,Sudeste,LLM
413004,AGENCIA NACIONAL DE TELECOMUNICACOES-PR,PR,,Sul,LLM
413005,AGENCIA NACIONAL DE TELECOMUNICACOES-MG,MG,,Sudeste,LLM
413006,AGENCIA NACIONAL DE TELECOMUNICACOES-RS,RS,,Sul,LLM
413007,AGENCIA NACIONAL DE TELECOMUNICACOES-PE,PE,,Nordeste,LLM
413008,AGENCIA NACIONAL DE TELECOMUNICACOES-GO,GO,,Centro-Oeste,LLM
413009,AGENCIA NACIONAL DE TELECOMUNICACOES-BA,BA,,Nordeste,LLM
413010,AGENCIA NACIONAL DE TELECOMUNICACOES-CE,CE,,Nordeste,LLM
413011,AGENCIA NACIONAL DE TELECOMUNICACOES-PA,PA,,Norte,LLM
420001,COORD.GERAL DE EXEC. ORCAMENTARIA E FINANCEIR,DF,,Centro-Oeste,LLM
420013,SECRETARIA DE DESENV.AGROPECUARIO E COOPERAT.,MG,,Sudeste,LLM
420014,SECRET. DE FOMENTO E INCENTIVO A CULTURA/MINC,DF,,Centro-Oeste,LLM
420017,ASSESSORIA DE COMUNICACAO SOCIAL,DF,,Centro-Oeste,LLM
420020,COORDENACAO GERAL DE TECNOLOGIA DA INFORMACAO,DF,,Centro-Oeste,LLM
420029,SEC. DA CIDADANIA E DA DIVERS. CULTURAL,DF,,Centro-Oeste,LLM
420036,CENTRO TECNICO AUDIOVISUAL,RJ,,Sudeste,LLM
420044,DIRET.DE PROG.ESPEC.DE INFRAESTRUT. CULTURAL,DF,,Centro-Oeste,LLM
420045,CAIXA ECONOMICA FEDERAL - PAC/PRAÇAS/MINC,DF,,Centro-Oeste,LLM
423002,IBRAM - SEDE,DF,,Centro-Oeste,LLM
440040,SECRET.EXTRATIVISMO DESENV.RURAL SUSTENTAVEL,PA,,Norte,LLM
440068,PROJETO CORREDORES ECOLOGICOS - KFW,DF,,Centro-Oeste,LLM
440075,SERVICO FLORESTAL BRASILEIRO,DF,,Centro-Oeste,LLM
440078,DEP.REVITALIZACAO BACIAS HIDROGRAFICAS - DRBH,DF,,Centro-Oeste,LLM
443001,AGENCIA NACIONAL DE AGUAS - GEEFI/SAF/ANA,DF,,Centro-Oeste,LLM
443002,GESTAO RECURSOS HIDRICOS,DF,,Centro-Oeste,LLM
443020,INST. DE PESQUISAS JARDIM BOTANICO DO RJ/JBRJ,RJ,,Sudeste,LLM
443024,FUNDO NACIONAL DO MEIO AMBIENTE,DF,,Centro-Oeste,LLM
443033,INSTITUTO CHICO MENDES - SEDE,AC,,Norte,LLM
443034,INST.CHICO MENDES DE CONS. DA BIO. - CABEDELO,PB,,Nordeste,LLM
443035,INST.CHICO MENDES DE CONS. DA BIO.- ATIBAIA,SP,,Sudeste,LLM
443036,INST.CHICO MENDES DE CONS. DA BIO.TERESOPOLIS,RJ,,Sudeste,LLM
443043,INST.CHICO MENDES DE CONS. DA BIO.- AREMBEPE,BA,,Nordeste,LLM
443048,INST.CHICO MENDES DE CONSER. BIO - FOZ IGUAÇU,PR,,SUL,LLM
443054,INST.CHICO MENDES DE CONS. DA BIO. - MANAUS,AM,,Norte,LLM
447156,ICMBIO - GEF-CERRADO,DF,,Centro-Oeste,LLM
490009,SECRETARIA DE REORDENAMENTO AGRARIO,DF,,Centro-Oeste,LLM
490011,MIN. DESENV. AGRARIO-ADMINISTRACAO DIRETA,DF,,Centro-Oeste,LLM
490012,MIN. DO DESENVOLVIMENTO AGRARIO - CEF - SAF,DF,,Centro-Oeste,LLM
490050,MINISTERIO DO DESENV. AGRÁRIO - SRA - CEF,DF,,Centro-Oeste,LLM
495110,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,MG,,Sudeste,LLM
495130,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,MG,,Sudeste,LLM
495250,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,MG,,Sudeste,LLM
495260,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,MG,,Sudeste,LLM
495300,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,MG,,Sudeste,LLM
495350,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,MG,,Sudeste,LLM
495370,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,MG,,Sudeste,LLM
495400,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,MG,,Sudeste,LLM
495500,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,MG,,Sudeste,LLM
495550,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,MG,,Sudeste,LLM
495600,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,MG,,Sudeste,LLM
495650,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,MG,,Sudeste,LLM
495710,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,MG,,Sudeste,LLM
510030,GERÊNCIA EXECUTIVA TERESINA,PI,,Nordeste,LLM
510080,GERÊNCIA EXECUTIVA ARACAJU,SE,,Nordeste,LLM
510120,GERÊNCIA EXECUTIVA BELÉM,PA,,Norte,LLM
510135,GERÊNCIA EXECUTIVA MACAPÁ,AP,,Norte,LLM
510170,GERÊNCIA EXECUTIVA FLORIANÓPOLIS,SC,,Sul,LLM
510178,SUPERINTENDÊNCIA REGIONAL SUDESTE I,SP,,Sudeste,LLM
510180,SUPERINTENDÊNCIA REGIONAL SUDESTE II,SP,,Sudeste,LLM
510181,SUPERINTENDÊNCIA REGIONAL SUL,RS,,Sul,LLM
510188,GERÊNCIA EXECUTIVA CRICIÚMA,SC,,Sul,LLM
510190,GERÊNCIA EXECUTIVA BLUMENAU,SC,,Sul,LLM
510193,GERÊNCIA EXECUTIVA JOINVILLE,SC,,Sul,LLM
510280,GERÊNCIA EXECUTIVA CAMPO GRANDE,MS,,Centro-Oeste,LLM
510297,GERÊNCIA EXECUTIVA DOURADOS,MS,,Centro-Oeste,LLM
510350,GERÊNCIA EXECUTIVA VITÓRIA,ES,,Sudeste,LLM
510405,GERÊNCIA EXECUTIVA GOIÂNIA,GO,,Centro-Oeste,LLM
510421,GERÊNCIA EXECUTIVA ANÁPOLIS,GO,,Centro-Oeste,LLM
510480,GERÊNCIA EXECUTIVA RIO BRANCO,AC,,Norte,LLM
510510,GERÊNCIA EXECUTIVA JOÃO PESSOA,PB,,Nordeste,LLM
510525,GERÊNCIA EXECUTIVA CAMPINA GRANDE,PB,,Nordeste,LLM
510580,GERÊNCIA EXECUTIVA MANAUS,AM,,Norte,LLM
510599,GERÊNCIA EXECUTIVA BOA VISTA,RR,,Norte,LLM
510630,GERÊNCIA EXECUTIVA PALMAS,TO,,Norte,LLM
510670,GERÊNCIA EXECUTIVA CURITIBA,PR,,Sul,LLM
510677,SUPERINTENDÊNCIA REGIONAL NORDESTE,PE,,Nordeste,LLM
510678,SUPERINTENDÊNCIA REGIONAL NORTE/CENTRO-OESTE,DF,,Centro-Oeste,LLM
510685,GERÊNCIA EXECUTIVA PONTA GROSSA,PR,,Sul,LLM
510686,GERÊNCIA EXECUTIVA LONDRINA,PR,,Sul,LLM
510695,GERÊNCIA EXECUTIVA MARINGÁ,PR,,Sul,LLM
510699,GERÊNCIA EXECUTIVA CASCAVEL,PR,,SUL,LLM
510760,GERÊNCIA EXECUTIVA NATAL,RN,,Nordeste,LLM
510776,GERÊNCIA EXECUTIVA MOSSORÓ,RN,,Nordeste,LLM
510815,GERÊNCIA EXECUTIVA FORTALEZA,CE,,Nordeste,LLM
510830,GERÊNCIA EXECUTIVA JUAZEIRO DO NORTE,CE,,Nordeste,LLM
510831,GERÊNCIA EXECUTIVA SOBRAL,CE,,Nordeste,LLM
510907,GERÊNCIA EXECUTIVA CAXIAS DO SUL,RS,,Sul,LLM
510909,GERÊNCIA EXECUTIVA NOVO HAMBURGO,RS,,Sul,LLM
510910,GERÊNCIA EXECUTIVA PELOTAS,RS,,Sul,LLM
510913,GERÊNCIA EXECUTIVA SANTA MARIA,RS,,Sul,LLM
510921,GERÊNCIA EXECUTIVA CANOAS,RS,,Sul,LLM
510923,GERÊNCIA EXECUTIVA URUGUAIANA,RS,,Sul,LLM
511080,GERÊNCIA EXECUTIVA CUIABÁ,MT,,Centro-Oeste,LLM
511135,GERÊNCIA EXECUTIVA MACEIÓ,AL,,Nordeste,LLM
511180,GERÊNCIA EXECUTIVA RECIFE,PE,,Nordeste,LLM
511195,GERÊNCIA EXECUTIVA PETROLINA,PE,,Nordeste,LLM
511199,GERÊNCIA EXECUTIVA CARUARU,PE,,Nordeste,LLM
511206,GERÊNCIA EXECUTIVA GARANHUNS,PE,,Nordeste,LLM
511270,GERÊNCIA EXECUTIVA SÃO LUÍS,MA,,Norte,LLM
511286,GERÊNCIA EXECUTIVA IMPERATRIZ,MA,,Norte,LLM
511328,GERÊNCIA EXECUTIVA SÃO PAULO-NORTE,SP,,Sudeste,LLM
511339,GERÊNCIA EXECUTIVA SÃO PAULO-SUL,SP,,Sudeste,LLM
511341,GERÊNCIA EXECUTIVA SÃO PAULO-LESTE,SP,,Sudeste,LLM
511393,GERÊNCIA EXECUTIVA TAUBATÉ,SP,,Sudeste,LLM
511397,GERÊNCIA EXECUTIVA OSASCO,SP,,Sudeste,LLM
511401,GERÊNCIA EXECUTIVA PIRACICABA,SP,,Sudeste,LLM
511413,GERÊNCIA EXECUTIVA SOROCABA,SP,,Sudeste,LLM
511417,GERÊNCIA EXECUTIVA PRESIDENTE PRUDENTE,SP,,Sudeste,LLM
511423,GERÊNCIA EXECUTIVA SÃO JOSÉ DOS CAMPOS,SP,,Sudeste,LLM
511425,GERÊNCIA EXECUTIVA JUNDIAÍ,SP,,Sudeste,LLM
511443,GERÊNCIA EXECUTIVA SÃO JOÃO DA BOA VISTA,SP,,Sudeste,LLM
511446,GERÊNCIA EXECUTIVA SANTOS,SP,,Sudeste,LLM
511640,GERÊNCIA EXECUTIVA SALVADOR,BA,,Nordeste,LLM
511656,GERÊNCIA EXECUTIVA SANTO ANTÔNIO DE JESUS,BA,,Nordeste,LLM
511669,GERÊNCIA EXECUTIVA BARREIRAS,BA,,Nordeste,LLM
511673,GERÊNCIA EXECUTIVA VITÓRIA DA CONQUISTA,BA,,Nordeste,LLM
511674,GERÊNCIA EXECUTIVA ITABUNA,BA,,Nordeste,LLM
511679,GERÊNCIA EXECUTIVA JUAZEIRO,BA,,Nordeste,LLM
511682,GERÊNCIA EXECUTIVA FEIRA DE SANTANA,BA,,Nordeste,LLM
511770,GERÊNCIA EXECUTIVA BELO HORIZONTE,MG,,Sudeste,LLM
511792,GERÊNCIA EXECUTIVA DIAMANTINA,MG,,Sudeste,LLM
511828,GERÊNCIA EXECUTIVA UBERABA,MG,,Sudeste,LLM
511829,GERÊNCIA EXECUTIVA BARBACENA,MG,,Sudeste,LLM
511842,GERÊNCIA EXECUTIVA GOVERNADOR VALADARES,MG,,Sudeste,LLM
511843,GERÊNCIA EXECUTIVA MONTES CLAROS,MG,,Sudeste,LLM
511845,GERÊNCIA EXECUTIVA CONTAGEM,MG,,Sudeste,LLM
511851,GERÊNCIA EXECUTIVA OURO PRETO,MG,,Sudeste,LLM
511853,GERÊNCIA EXECUTIVA POÇOS DE CALDAS,MG,,Sudeste,LLM
511857,GERÊNCIA EXECUTIVA TEÓFILO OTONI,MG,,Sudeste,LLM
512006,COORDENAÇÃO-GERAL DE LICITAÇÕES E CONTRATOS,DF,,Centro-Oeste,LLM
512035,GERÊNCIA EXECUTIVA PORTO VELHO,RO,,Norte,LLM
512082,GERÊNCIA EXECUTIVA CAMPOS DOS GOYTACAZES,RJ,,Sudeste,LLM
512086,GERÊNCIA EXECUTIVA PETRÓPOLIS,RJ,,Sudeste,LLM
512087,GERÊNCIA EXECUTIVA DUQUE DE CAXIAS,RJ,,Sudeste,LLM
530001,MI/SE/DGI/ADMINISTRACAO GERAL,DF,,Centro-Oeste,LLM
530012,SECRETARIA NACIONAL DE DEFESA CIVIL - SEDEC,DF,,Centro-Oeste,LLM
530013,SECRETARIA DE INFRA-ESTRUTURA HIDRICA - SIH,DF,,Centro-Oeste,LLM
530020,CAIXA ECONOMICA FEDERAL - MI,DF,,Centro-Oeste,LLM
530021,PROAGUA NACIONAL/SE/MI,DF,,Centro-Oeste,LLM
530022,SECRETARIA NACIONAL DE IRRIGACAO,DF,,Centro-Oeste,LLM
530023,SECRETARIA DE DESENVOLVIMENTO REGIONAL,SP,,Sudeste,LLM
533013,SUPERINTEND. DO DESENVOLVIMENTO DA AMAZONIA,DF,,Centro-Oeste,LLM
533014,SUPERINTENDENCIA DO DESENVOLV. DO NORDESTE,DF,,Centro-Oeste,LLM
533018,SUPERINT. DO DESENVOLVIMENTO DO CENTRO-OESTE,DF,,Centro-Oeste,LLM
540004,COORDENACAO-GERAL DE RECURSOS LOGISTICOS-CGRL,DF,,Centro-Oeste,LLM
540007,CEF/MINISTERIO DO TURISMO/MTUR,DF,,Centro-Oeste,LLM
550005,COORDENACAO GERAL DE LOGISTICA E ADM/M.D.S.,DF,,Centro-Oeste,LLM
550008,SECRETARIA NACIONAL DE SEG.ALIM E NUTRICIONAL,DF,,Centro-Oeste,LLM
550013,PROJETO DE OPERACIONALIZ. DOS PROGRAMAS SESAN,DF,,Centro-Oeste,LLM
550015,PROJETO DE OPERACION. DOS PROGRAMAS DA SNAS,DF,,Centro-Oeste,LLM
550020,PROJ. DE OPERAC. DOS PROGRAMAS SESAN/BNB,CE,,Nordeste,LLM
560008,SECRETARIA NAC.DE ACESS.PROG.URBANOS MCIDADES,DF,,Centro-Oeste,LLM
560010,COORDENACAO-GERAL DE RECURSOS LOGISTICOS,DF,,Centro-Oeste,LLM
560018,CAIXA ECONOMICA FEDERAL - FNHIS,DF,,Centro-Oeste,LLM
580012,SUPERINT.FED.DE PESCA E AQUICULTURA/AL,AL,,Nordeste,LLM
580013,SUPERINT.FED.DE PESCA E AQUICULTURA/AM,AM,,Norte,LLM
580015,SUPERINT.FED.DE PESCA E AQUICULTURA/BA,BA,,Nordeste,LLM
580018,SUPERINT.FED.DE PESCA E AQUICULTURA/ES,ES,,Sudeste,LLM
580019,SUPERINT.FED.DE PESCA E AQUICULTURA/GO,GO,,Centro-Oeste,LLM
580020,SUPERINT.FED.DE PESCA E AQUICULTURA/MA,MA,,Norte,LLM
580021,SUPERINT.FED.DE PESCA E AQUICULTURA/MG,MG,,Sudeste,LLM
580022,SUPERINT.FED.DE PESCA E AQUICULTURA/MS,MS,,Centro-Oeste,LLM
580024,SUPERINT.FED.DE PESCA E AQUICULTURA/PA,PA,,Norte,LLM
580025,SUPERINT.FED.DE PESCA E AQUICULTURA/PB,PB,,Nordeste,LLM
580026,SUPERINT.FED.DE PESCA E AQUICULTURA/PE,PE,,Nordeste,LLM
580027,SUPERINT.FED.DE PESCA E AQUICULTURA/PI,PI,,Nordeste,LLM
580028,SUPERINT.FED.DE PESCA E AQUICULTURA/PR,PR,,Sul,LLM
580029,SUPERINT.FED.DE PESCA E AQUICULTURA/RJ,RJ,,Sudeste,LLM
580030,SUPERINT.FED.DE PESCA E AQUICULTURA/RN,RN,,Nordeste,LLM
580032,SUPERINT.FED.DE PESCA E AQUICULTURA/RR,RR,,Norte,LLM
580033,SUPERINT.FED.DE PESCA E AQUICULTURA/RS,RS,,Sul,LLM
580034,SUPERINT.FED.DE PESCA E AQUICULTURA/SC,SC,,Sul,LLM
580036,SUPERINT.FED.DE PESCA E AQUICULTURA/SP,SP,,Sudeste,LLM
580037,SUPERINT.FED.DA PESCA E AQUICULTURA/TO,TO,,Norte,LLM
590003,CONSELHO NACIONAL DO MINISTÉRIO PÚBLICO,DF,,Centro-Oeste,LLM
613000,COMISSAO DE PROMOCOES DE OFICIAIS,DF,,Centro-Oeste,LLM
620000,ESTADO-MAIOR DA ARMADA,DF,,Centro-Oeste,LLM
621000,ESCOLA DE GUERRA NAVAL,RJ,,Sudeste,LLM
623000,CENTRO DE ANALISES DE SISTEMAS NAVAIS,RJ,,Sudeste,LLM
631000,COMANDO DO MATERIAL DE FUZILEIROS NAVAIS,RJ,,Sudeste,LLM
631050,BATALHAO NAVAL,RJ,,Sudeste,LLM
632100,CENTRO DE INSTRUCAO ALTE. SYLVIO DE CAMARGO,SP,,Sudeste,LLM
632200,CENTRO INST.ALMIRANTE MILCIADES PORTELA ALVES,RJ,,Sudeste,LLM
